cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,tool_name,study_id,double_code,topic_cat,tool_use_type
0,"N Linck, JS Rice, F Hossfeld, S Rose, A Stein, ...",One-size-fits-all? Top-down US approach to equitable decarbonization does not fully address state and community-scale perspectives,2024,The Electricity …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1040619024000502,,110,2025-09-15,HTML,,0,0,0,6,1,"The US government has made addressing energy equity a key objective of its decarbonization efforts. While energy equity has been studied for decades, equity research in the US has …",https://www.sciencedirect.com/science/article/pii/S1040619024000502,https://scholar.google.com/scholar?q=related:kJw1nQe1X3EJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,Evaluated
0,"N Long, K Fleming, I Langlois-Romero, G Henze, ...",Equitable Energy Metrics for Integration into Building Performance Standard Tracking Platforms,2024,,osti.gov,https://www.osti.gov/biblio/2477739,,98,2025-09-15,,,0,0,0,5,1,… The CEJST tool was developed to create a uniform definition … The indicators of burden used in the CEJST tool are defined … A community is categorized as a DAC by CEJST if one of the …,https://www.osti.gov/servlets/purl/2477739,https://scholar.google.com/scholar?q=related:MEgCBVGICJEJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Land use, housing & built environment infrastructure",Applied
0,"N McGlashan, D Coray, S Williams",Spatial Equity in US Cities: An Evaluation and Com-parison of Equity-Mapping Tools,,researchgate.net,,https://www.researchgate.net/profile/Sarah-Williams-93/publication/394115186_Spatial_Equity_in_US_Cities_An_Evaluation_and_Com-_parison_of_Equity-Mapping_Tools/links/688a7f532209617bb738886d/Spatial-Equity-in-US-Cities-An-Evaluation-and-Com-parison-of-Equity-Mapping-Tools.pdf,,66,2025-09-15,PDF,,0,0,0,3,,… Equity tools developed since 2021 (eg the Climate and Economic Justice Screening Tool (CEJST)) have emerged following the newest Federal government mandates by way of …,https://www.researchgate.net/profile/Sarah-Williams-93/publication/394115186_Spatial_Equity_in_US_Cities_An_Evaluation_and_Com-_parison_of_Equity-Mapping_Tools/links/688a7f532209617bb738886d/Spatial-Equity-in-US-Cities-An-Evaluation-and-Com-parison-of-Equity-Mapping-Tools.pdf,https://scholar.google.com/scholar?q=related:9QMs79lMu-gJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Equity and justice,Evaluated
9,"N Popovich, AJ Figueroa, DA Sunter, M Shah",Identifying disadvantaged communities in the United States: An energy-oriented mapping tool that aggregates environmental and socioeconomic burdens,2024,Energy Research &Social …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2214629623004516,https://scholar.google.com/scholar?cites=15019131389588296473&as_sdt=2005&sciodt=2007&hl=en,33,2025-09-15,HTML,,9,9,2,4,1,"This paper defines a policy-relevant nationwide composite index to identify communities disproportionately impacted by environmental, energy, and climate injustices in the United …",https://www.sciencedirect.com/science/article/pii/S2214629623004516,https://scholar.google.com/scholar?q=related:GVNUj2ysbtAJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Equity and justice,Evaluated
0,N Trejo,Environmental Metrics in Action: Exploring US Superfund Sites Affiliated with the Fashion Industry,2024,,digitalcommons.unl.edu,https://digitalcommons.unl.edu/tsaconf/1250/,,136,2025-09-15,,,0,0,0,1,1,"Little is known of Superfund sites, long-term clean up sites, affiliated with the apparel and footwear supply chain in the United States. The US Environmental Protection Agency manages …",https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=2254&context=tsaconf,https://scholar.google.com/scholar?q=related:paZaflYLecUJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Other,Mentioned/Context
0,N Webb,A Play-Based Exploration of CO,2024,,netl.doe.gov,https://netl.doe.gov/sites/default/files/netl-file/24CM/24CM_CTS1_5_Webb.pdf,,302,2025-09-15,PDF,,0,0,0,1,1,• Test the database using play-based exploration and analyses methods to create composite maps that clearly delineate areas in the state with the lowest risk for storage site …,https://netl.doe.gov/sites/default/files/netl-file/24CM/24CM_CTS1_5_Webb.pdf,https://scholar.google.com/scholar?q=related:kbfGw1PRQnAJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Other,Mentioned/Context
0,"NA Roque, H Andrews, AR Santos-Lozada",Identifying air quality monitoring deserts in the United States,2025,Proceedings of the National …,pnas.org,https://www.pnas.org/doi/abs/10.1073/pnas.2425310122,,529,2025-09-15,,10.1073/pnas.2425310122,0,0,0,3,1,"Air quality is associated with adverse health outcomes and mortality risk. While most research has focused on the association between air quality estimates and these outcomes, little is …",https://www.pnas.org/doi/full/10.1073/pnas.2425310122,https://scholar.google.com/scholar?q=related:cifkg8WWly0J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Air quality & pollution,Applied
0,"National Academies of Sciences, Engineering, and , ...",Representing Lived Experience in the Climate and Economic Justice Screening Tool: Proceedings of a Workshop—in Brief,2023,,nap.nationalacademies.org,https://nap.nationalacademies.org/catalog/27158/representing-lived-experience-in-the-climate-and-economic-justice-screening-tool?utm_source=NASEM+News+and+Publications&utm_campaign=abf02ca488-EMAIL_CAMPAIGN_2023_08_21_06_32&utm_medium=email&utm_term=0_-abf02ca488-%5BLIST_EMAIL_ID%5D&mc_cid=abf02ca488&mc_eid=7a53b70d91,,83,2025-09-15,,,0,0,0,4,2,"Representing Lived Experience in the Climate and Economic Justice Screening Tool: Proceedings of a Workshop—in Brief | The National Academies Press … The tool, called the …",,https://scholar.google.com/scholar?q=related:LTOhQXHy474J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Community engagement & knowledge,Evaluated
2,"National Academies of Sciences, Engineering, and , ...",Representing lived experience in the climate and economic justice screening tool,2023,Proceedings of a Workshop …,,,https://scholar.google.com/scholar?cites=14069949195522855491&as_sdt=2005&sciodt=2007&hl=en,100,2025-09-15,CITATION,,2,1,1,4,2,,,https://scholar.google.com/scholar?q=related:Q9LuXj-AQsMJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Community engagement & knowledge,Evaluated
3,"National Academies of Sciences, Engineering, and , ...",Constructing valid geospatial tools for environmental justice,2024,,nap.nationalacademies.org,https://nap.nationalacademies.org/catalog/27317/constructing-valid-geospatial-tools-for-environmental-justice?utm_source=NASEM+News+and+Publications&utm_campaign=c9d6b0f8f9-EMAIL_CAMPAIGN_2024_08_12_04_35&utm_medium=email&utm_term=0_-c9d6b0f8f9-%5BLIST_EMAIL_ID%5D&mc_cid=c9d6b0f8f9&mc_eid=e573bb0d2a,https://scholar.google.com/scholar?cites=9118979315160172494&as_sdt=2005&sciodt=2007&hl=en,155,2025-09-15,,,3,3,1,4,1,"… Constructing Valid Geospatial Tools for Environmental Justice evaluates several EJ tools, including CEJST, and provides a conceptual framework and data strategy recommendations …",,https://scholar.google.com/scholar?q=related:zsdBal8fjX4J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Governance, policy & institutional frameworks",Critiqued
3,"NC Osakwe, AA Motsinger-Reif, ...",Environmental health and justice screening tools: a critical examination and path forward,2024,Frontiers in Environmental …,frontiersin.org,https://www.frontiersin.org/journals/environmental-health/articles/10.3389/fenvh.2024.1427495/full,https://scholar.google.com/scholar?cites=2916779375399490405&as_sdt=2005&sciodt=2007&hl=en,6,2025-09-15,HTML,10.3389/fenvh.2024.1427495,3,3,1,3,1,"… As with most EJ/EH screening tools, CEJST is based on specific indicators of burden and … by CEJST. Further, like other nation-level EJ/EH screening tools, the CEJST determines the …",https://www.frontiersin.org/journals/environmental-health/articles/10.3389/fenvh.2024.1427495/full,https://scholar.google.com/scholar?q=related:ZVPfXmN7eigJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Governance, policy & institutional frameworks",Critiqued
0,"NH Dillman-Hasso, ND Sintov",Can we achieve equity in residential solar adoption? Public perceptions of rooftop and community solar in the United States,2025,Energy Research &Social Science,Elsevier,https://www.sciencedirect.com/science/article/pii/S2214629625001033,,707,2025-09-15,HTML,,0,0,0,2,1,"Emerging research has examined the potential for community solar to broaden access to renewables, but little to no work examines public perceptions of community solar. A United …",https://www.sciencedirect.com/science/article/pii/S2214629625001033,https://scholar.google.com/scholar?q=related:JccJWsM_Kx8J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,None
0,NL Long,Enriching Public Disclosure Data to Evaluate Advanced District Energy Systems With Thermal Storage for Grid-Interactive Efficient Districts,2024,,search.proquest.com,https://search.proquest.com/openview/abe38df9a663023d6e977b4350293b06/1?pq-origsite=gscholar&cbl=18750&diss=y,,571,2025-09-15,,,0,0,0,1,1,Commercial and residential building energy consumption contributes to 40% of the United States (US)’primary energy consumption. A focus on reducing energy consumption and …,,https://scholar.google.com/scholar?q=related:TZ9FmAe0ErgJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,None
5,"NM Bompoti, N Coelho, L Pawlowski",Is inclusive more elusive? An impact assessment analysis on designating environmental justice communities in the US,2024,Environmental Impact Assessment …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0195925523003207,https://scholar.google.com/scholar?cites=1299749519543131916&as_sdt=2005&sciodt=2007&hl=en,52,2025-09-15,,,5,5,2,3,1,"As a policy objective, environmental justice (EJ) aims to promote the fair treatment and meaningful involvement of all people regardless of race, color, national origin, or income with …",,https://scholar.google.com/scholar?q=related:DF9aOU2jCRIJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Equity and justice,Evaluated
1,"NM Mohankumar, M Jain, H Wan, ...",Principal Component Regression to Study the Impact of Economic Factors on Disadvantaged Communities,2024,Journal of Social …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10832549/,https://scholar.google.com/scholar?cites=13394098644976029022&as_sdt=2005&sciodt=2007&hl=en,146,2025-09-15,,,1,1,0,4,1,… (J40) initiative in 2021 to address the impacts of climate change and environmental injustice which is currently incorporated into the climate and economic justice screening tool (CEJST)…,https://ieeexplore.ieee.org/iel8/8964404/10832544/10832549.pdf,https://scholar.google.com/scholar?q=related:Xk1WrMBl4bkJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Economy, labor & development",Applied
0,NM Redder,Power Systems for Sustainability,2025,,repository.gatech.edu,https://repository.gatech.edu/entities/publication/9e56822f-bf0b-42aa-a0e8-ec6ea2958dda,,495,2025-09-15,,,0,0,0,1,1,"The electric grid faces increased need to improve efficiency and flexibility while accommodating new applications and demands. Much of current energy use, including transportation …",https://repository.gatech.edu/bitstreams/59e3f644-e853-4ad5-9a58-1543d9074f19/download,https://scholar.google.com/scholar?q=related:852yHVz3NeoJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,None
0,NXK Kowu,""" We want to see one St. Joe"": Segregation, Industrial Pollution, and Environmental Injustice in Port St. Joe, Florida from 1935-2023",2024,,search.proquest.com,https://search.proquest.com/openview/7ebeacdd62ee80c90e38cc1d0b8e17f5/1?pq-origsite=gscholar&cbl=18750&diss=y,,546,2025-09-15,,,0,0,0,1,1,"As a community marked by its history of segregation, North Port St. Joe (NPSJ), the predominantly Black community of Port St. Joe-FL, suffered from the adverse effects of a polluting …",,https://scholar.google.com/scholar?q=related:oHnVCQWKx3kJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Equity and justice,None
0,"O DISTRICT, SD MELLETTE COUNTY",SECTION 14-RING THUNDER ROAD,2023,,upload.wikimedia.org,https://upload.wikimedia.org/wikipedia/commons/5/53/Section_14-Ring_Thunder_Road-_Draft_feasibility_report_and_environmental_assessment_-_USACE-p16021coll7-24171.pdf,,438,2025-09-15,PDF,,0,0,0,2,2,"1. Introduction–The Ring Thunder Road streambank erosion project is being reviewed under Section 14 of the Flood Control Act of 1943, as amended, authorizing the US Army Corps of …",https://upload.wikimedia.org/wikipedia/commons/5/53/Section_14-Ring_Thunder_Road-_Draft_feasibility_report_and_environmental_assessment_-_USACE-p16021coll7-24171.pdf,https://scholar.google.com/scholar?q=related:yIaZ1_lhBHEJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Water resources & flooding,None
5,"O Haaland, P Ortiz, A Agustinez, ...",Disadvantaged Communities Nomenclature Within the State of California: Findings and Conclusions A Recommendation Document,2022,California Department of …,water.ca.gov,https://water.ca.gov/-/media/DWR-Website/Web-Pages/About/Tribal/Files/IRWM/URC-Nomenclature-Whitepaper.pdf,https://scholar.google.com/scholar?cites=14909704986812815922&as_sdt=2005&sciodt=2007&hl=en,210,2025-09-15,PDF,,5,1.67,1,4,3,"The information utilized in this document came from the California Department of Water Resources’(DWR’s) community engagement efforts, such as listening sessions convened by …",https://water.ca.gov/-/media/DWR-Website/Web-Pages/About/Tribal/Files/IRWM/URC-Nomenclature-Whitepaper.pdf,https://scholar.google.com/scholar?q=related:MhrZxLDp6c4J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Governance, policy & institutional frameworks",Mentioned/Context
0,"O Lopez, SC Policy",Justice40 and Water Equity in Florida,2023,,oceanconservancy.org,https://oceanconservancy.org/wp-content/uploads/2023/11/J40-Report-v2-1-1.pdf,,53,2025-09-15,PDF,,0,0,0,2,2,"… The Climate and Economic Justice Screening Tool (CEJST) was created using census data, … of environmental burden indicators above (CEJST). The Environmental Justice Scorecard …",https://oceanconservancy.org/wp-content/uploads/2023/11/J40-Report-v2-1-1.pdf,https://scholar.google.com/scholar?q=related:3Q6V7DxliAYJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Water resources & flooding,Mentioned/Context
2,"O Zimmerman, T Eison, R Carey, PS Levin",Addressing inequities and meeting needs of Indigenous communities in floodplain management,2024,Frontiers in Climate,frontiersin.org,https://www.frontiersin.org/journals/climate/articles/10.3389/fclim.2024.1306542/full,https://scholar.google.com/scholar?cites=12658153386340489025&as_sdt=2005&sciodt=2007&hl=en,379,2025-09-15,HTML,10.3389/fclim.2024.1306542,2,2,1,4,1,"Anthropogenic impacts have altered and degraded global ecosystems. Integrated resource management offers an important solution to enhance collaboration, holistic thinking, and …",https://www.frontiersin.org/journals/climate/articles/10.3389/fclim.2024.1306542/full,https://scholar.google.com/scholar?q=related:QZc7aXDLqq8J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Water resources & flooding,Mentioned/Context
1,OF Vila,Environmental justice in disaster recovery and hazard mitigation: the role of recognition and leaders,2022,,search.proquest.com,https://search.proquest.com/openview/dc83571863038955f9d9bacf3de1d866/1?pq-origsite=gscholar&cbl=18750&diss=y,https://scholar.google.com/scholar?cites=4204374084830417995&as_sdt=2005&sciodt=2007&hl=en,638,2025-09-15,BOOK,,1,0.33,1,1,3,"Environmental injustices related to people’s exposure to natural hazards, experience of disasters, and ability to recover from those disasters have been widely documented. Currently …",,https://scholar.google.com/scholar?q=related:S9QsVfTvWDoJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Climate hazards & risks,Mentioned/Context
0,OH DO HYUN,Equitable Development of LNG Bunkering and Its Infrastructure,2024,,search.proquest.com,https://search.proquest.com/openview/b14eaf3e076bc557f3f74bbe01034fb8/1?pq-origsite=gscholar&cbl=18750&diss=y,,593,2025-09-15,,,0,0,0,1,1,"The shipping industry accounts for 33% of all trade-related emissions from fossil fuel combustion, so the need for alternative fuels is inevitable. Liquefied Natural Gas (LNG) is a …",,https://scholar.google.com/scholar?q=related:Hd2og8lHn_cJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,None
0,"P Brookstein, P Neri, ER LeBaron","Efficiency Improvements, Price Escalation, Neighborhood Displacement: Strategies to Ensure “Good” Market Transformation Does Not Create “Bad” Market …",2024,,asset.pearlcertification.com,https://asset.pearlcertification.com/production/files/reports/Market-Transformation_ACEEE2024.pdf,,347,2025-09-15,PDF,,0,0,0,3,1,"… The Federal Government identifies disadvantaged communities with its Climate and Economic Justice Screening Tool, which uses datasets to evaluate indicators of burdens in eight …",https://asset.pearlcertification.com/production/files/reports/Market-Transformation_ACEEE2024.pdf,https://scholar.google.com/scholar?q=related:NKD2l5wPTj4J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,Mentioned/Context
0,P Inkenbrandt,Soil Water Balance Model for Water Budget and Irrigation Optimization,,usbr.gov,,https://usbr.gov/watersmart/appliedscience/docs/2023/038_Utah_Dept_Natural_Resources_508.pdf,,712,2025-09-15,PDF,,0,0,0,1,,… The study areas for this project include communities identified as disadvantaged by the Climate and Economic Justice Screening Tool due to one or more burden thresholds and the …,https://usbr.gov/watersmart/appliedscience/docs/2023/038_Utah_Dept_Natural_Resources_508.pdf,https://scholar.google.com/scholar?q=related:4TBW_H8_wEcJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Water resources & flooding,Applied
0,"P McKinley, L Cheek, RT Belote",Building an inclusive conservation vision founded upon ecological values and social opportunities,2025,Environmental Research …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/2752-664X/ae00ca/meta,,518,2025-09-15,,10.1088/2752-664X/ae00ca,0,0,0,3,1,We sought to identify areas important to a connected network of ecologically representative native land cover and supportive human communities spanning the length and breadth of …,https://iopscience.iop.org/article/10.1088/2752-664X/ae00ca/pdf,https://scholar.google.com/scholar?q=related:LFzpZtbvk2QJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Natural environment, resources & ecosystems",Mentioned/Context
0,P Phelan,Aligning Community Benefits with Decarbonization Goals: Lessons Learned from Development of Community Benefit Plans for IRA Funds,2024,,aceee.org,https://www.aceee.org/sites/default/files/proceedings/ssb24/pdfs/20240722160830562_de416c40-27ce-4948-9d7b-9bdef53a5747.pdf,,435,2025-09-15,PDF,,0,0,0,1,1,"Funding through the Inflation Reduction Act (IRA) of 2022 affords a unique, once in a generation opportunity to decarbonize buildings and industrial sectors. Several other goals such as …",https://www.aceee.org/sites/default/files/proceedings/ssb24/pdfs/20240722160830562_de416c40-27ce-4948-9d7b-9bdef53a5747.pdf,https://scholar.google.com/scholar?q=related:xQdc7M9TnOcJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,Mentioned/Context
2,P Picciano,Beyond Health Co-Benefits: Air Quality-Related Equity Implications of US Decarbonization Policy,2022,,dspace.mit.edu,https://dspace.mit.edu/handle/1721.1/144743,https://scholar.google.com/scholar?cites=11776794645708601208&as_sdt=2005&sciodt=2007&hl=en,491,2025-09-15,,,2,0.67,2,1,3,"Emissions of greenhouse gases (GHG) that contribute to climate change are often associated with emissions of air pollutants that react to form fine particulate matter (PM2.5), which is a …",https://dspace.mit.edu/bitstream/handle/1721.1/144743/picciano-picciano-sm-tpp-May-2022.pdf?isAllowed=y&sequence=1,https://scholar.google.com/scholar?q=related:ePcuilWUb6MJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Air quality & pollution,None
